SKU,Item ID,Publish Status,Product Category,Price,Buy Box Item Price,MSRP,Shipping Weight,WPID,GTIN,Shelf Name,Primary Category Path,Brand,Offer Start Date,Offer End Date,Item Creation Date,Item Last Updated,Reviews Count,Average Rating,Competitor Price,Competitor Ship Price,Competitor Last Date Fetched,Condition,Product Type,Impressions,Clicks,Added to Cart,Sales Rank,Transactability Score,Buy Box Win %
20714920296,130999798,PUBLISHED,"Beauty, Personal Care, & Hygiene",34.0,34.0,-1.0,0.3,6BDAIOKOTD7S,20714920296,Foundation with SPF,"('Home Page', 'Beauty', 'Makeup', 'Face Makeup', 'Foundation', 'Foundation with SPF')",Clinique,10-10-24,12-31-49,07-11-20,10-29-24,0,0.0,25.0,0.0,03-19-24,New,Foundation Makeup,Very low,Very low,Very low,1117,100,0
65198697466,977872531,PUBLISHED,"Beauty, Personal Care, & Hygiene",12.26,12.26,36.0,0.5,1UY98J28P0HI,651986974665,Face Primer,"('Home Page', 'Beauty', 'Makeup', 'Face Makeup', 'Face Primer')",Too Faced,06-28-24,12-31-49,09-15-20,12-18-24,0,0.0,20.0,0.0,12-16-24,New,Foundation Primers,Very low,Very low,Very low,300,100,100
887167566033,5110882940,PUBLISHED,"Beauty, Personal Care, & Hygiene",35.99,34.93,45.95,0.5,29WOMEZ3EX4A,887167566033,Foundation with SPF,"('Home Page', 'Beauty', 'Makeup', 'Face Makeup', 'Foundation', 'Foundation with SPF')",Estee Lauder,09-24-24,12-31-49,10-23-23,07-12-24,0,0.0,44.2,0.0,09-12-24,New,Foundation Makeup,Very low,Medium,Very low,560,100,0
716170229164,2000045215,PUBLISHED,"Beauty, Personal Care, & Hygiene",41.31,41.31,127.94,1.0,49H6HBDRB0UT,716170229164,Foundation with SPF,"('Home Page', 'Beauty', 'Makeup', 'Face Makeup', 'Foundation', 'Foundation with SPF')",Bobbi Brown,09-09-24,12-31-49,02-14-23,12-17-24,0,0.0,76.99,0.0,12-16-24,New,Foundation Makeup,Very low,Very low,Very low,4504,100,100
773602154425,287757844,PUBLISHED,"Beauty, Personal Care, & Hygiene",34.0,36.99,39.0,0.3,3UTM3J1K4EB8,773602154425,Premium Foundation,"('Home Page', 'Premium Beauty', 'Premium Makeup', 'Premium Face', 'Premium Foundation')",M.A.C,07-11-24,12-31-49,09-08-20,12-15-24,0,0.0,44.79,0.0,11-22-24,New,Foundation Makeup,Very low,Low,Very low,1597,20,0
887167188877,990755414,PUBLISHED,"Beauty, Personal Care, & Hygiene",13.0,12.99,17.05,0.3,6OQCYSSSGZAC,887167188877,Premium Makeup Sets,"('Home Page', 'Premium Beauty', 'Premium Makeup Sets')",Estee Lauder,09-24-24,12-31-49,05-24-18,07-12-24,0,0.0,13.0,0.0,12-16-24,New,Soap & Lotion Dispenser Pumps,Very low,Very low,Very low,48,100,0
KATZBOTALABSHAMPOO500,5320337059,PUBLISHED,"Beauty, Personal Care, & Hygiene",34.95,34.54,-1.0,1.66,3KMN6GIDK8G5,715450250126,All Shampoo,"('Home Page', 'Beauty', 'Hair Care', 'Shampoo', 'All Shampoo')",INCELLDERM,10-19-24,12-31-49,09-02-24,11-19-24,0,0.0,49.99,0.0,12-16-24,New,Shampoos,Very low,High,Very low,4102,100,29
18084835678,146535935,PUBLISHED,"Beauty, Personal Care, & Hygiene",10.0,10.25,12.0,0.5,3AH2954PCRR7,18084835678,Premium Body Washes & Shower Gels,"('Home Page', 'Premium Beauty', 'Premium Bath & Body', 'Premium Body Washes & Shower Gels')",Aveda,09-09-24,12-31-49,10-13-16,12-14-24,11,4.2,10.5,0.0,12-16-24,New,Body Washes & Shower Gels,Very low,High,Very low,1470,100,0
685428013230,30985176,PUBLISHED,"Beauty, Personal Care, & Hygiene",15.5,15.99,34.0,1.0,196BEENQPEYT,685428013230,Premium Conditioners,"('Home Page', 'Premium Beauty', 'Premium Hair Care & Hair Tools', 'Premium Conditioners')",Bumble and bumble,08-30-24,12-31-49,01-06-16,12-18-24,1,5.0,34.32,0.0,08-09-24,New,Conditioners,Very low,Very low,Very low,2769,100,0
773602531806,797377952,PUBLISHED,"Beauty, Personal Care, & Hygiene",29.59,29.09,62.2,0.5,55X7TVMEY6ZA,773602531806,Foundation with SPF,"('Home Page', 'Beauty', 'Makeup', 'Face Makeup', 'Foundation', 'Foundation with SPF')",M.A.C,10-10-24,12-31-49,02-02-21,07-12-24,5341,4.4,42.0,0.0,10-15-24,New,Foundation Makeup,Very low,Medium,Very low,378,100,0
887167500365,399843044,PUBLISHED,"Beauty, Personal Care, & Hygiene",35.0,29.25,69.75,0.5,33DODAK5AHTY,887167500365,All Makeup,"('Home Page', 'Beauty', 'Makeup', 'All Makeup')",Estee Lauder,09-24-24,12-31-49,10-03-22,12-17-24,1,5.0,51.0,0.0,12-14-24,New,Eye Shadow,Very low,Very low,Very low,1581,100,0
685428029651,798273643,PUBLISHED,"Beauty, Personal Care, & Hygiene",25.0,23.88,36.0,1.0,3ONYD4WB3TF8,685428029651,All Shampoo,"('Home Page', 'Beauty', 'Hair Care', 'Shampoo', 'All Shampoo')",Bumble and bumble,09-20-24,12-31-49,09-29-21,04-12-24,0,0.0,37.0,0.0,12-16-24,New,Shampoos,Very low,Medium,Very low,5263,100,0
3145891751420,766736118,PUBLISHED,"Beauty, Personal Care, & Hygiene",58.0,58.0,-1.0,0.5,72IAZGQHOV45,3145891751420,Lipstick,"('Home Page', 'Beauty', 'Makeup', 'Lip Makeup', 'Lipstick')",CHANEL,11-20-24,12-31-49,02-27-21,11-20-24,0,0.0,59.0,0.0,12-16-24,New,Lipsticks,Very low,Very low,Very low,-1,100,100
887167443488,243269846,PUBLISHED,"Beauty, Personal Care, & Hygiene",14.0,8.87,33.0,0.2,4H1ERQU1YR6H,887167443488,Exfoliators,"('Home Page', 'Personal Care', 'Bath & Body', 'Spa & Massage', 'Exfoliators')",Estee Lauder,09-27-24,12-31-49,11-05-21,09-12-24,0,0.0,8.98,0.0,09-23-24,New,Body Scrubs,Very low,Very low,Very low,1145,100,0
22548429235,6666670390,PUBLISHED,"Beauty, Personal Care, & Hygiene",37.99,22.45,-1.0,0.5,6K4DJ9O6RROL,1025484292351,Skin Care Products for Dry Skin,"('Home Page', 'Beauty', 'Skin Care', 'Skin Care Concern', 'Skin Care Products for Dry Skin')",Lab Series,07-31-24,12-31-49,06-18-24,09-12-24,0,0.0,14.99,0.0,12-16-24,New,Facial Moisturizers,Very low,High,Very low,2750,100,0
3145891719284,3775806633,PUBLISHED,"Beauty, Personal Care, & Hygiene",59.0,59.0,55.0,0.5,5LGYZ1JTNSWZ,3145891719284,Untinted Lip Balm,"('Home Page', 'Beauty', 'Skin Care', 'Lip Balms & Conditioners', 'Untinted Lip Balm')",CHANEL,11-20-24,12-31-49,07-17-23,07-12-24,0,0.0,37.0,4.02,07-08-24,New,Lip Balms & Conditioners,Very low,Medium,Very low,2755,61,100
651986002603,2637094193,PUBLISHED,"Beauty, Personal Care, & Hygiene",16.7,9.99,46.0,0.1,6V6341OLJNGG,651986002603,Cream Concealer,"('Home Page', 'Beauty', 'Makeup', 'Face Makeup', 'Concealer', 'Cream Concealer')",Too Faced,06-29-24,12-31-49,01-06-23,09-11-24,0,0.0,29.0,0.0,12-15-24,New,Concealer Makeup,Very low,Medium,Very low,516,100,0
773602399529,103859856,PUBLISHED,"Beauty, Personal Care, & Hygiene",36.0,36.45,37.0,0.5,40Q433VWCKK5,773602399529,Makeup Tools and Accessories,"('Home Page', 'Beauty', 'Makeup', 'Makeup Tools and Accessories')",M.A.C,09-09-24,12-31-49,11-15-16,09-12-24,1,5.0,39.5,0.0,12-16-24,New,Makeup Brushes & Applicators,Very low,Medium,Very low,1561,0,0
18084927960,638206508,PUBLISHED,"Beauty, Personal Care, & Hygiene",39.89,39.89,86.81,1.0,7C3VNJTOXVAD,16244574344,Premium Hair & Scalp Treatments,"('Home Page', 'Premium Beauty', 'Premium Hair Care & Hair Tools', 'Premium Hair & Scalp Treatments')",Aveda,10-10-24,12-31-49,08-16-17,12-14-24,0,0.0,40.57,0.0,12-15-24,New,Hair & Scalp Treatments,Very low,Very low,Very low,-1,100,100
3614270974564,204687421,PUBLISHED,"Beauty, Personal Care, & Hygiene",49.49,49.49,-1.0,0.5,2XONXXNOSWZK,361427097456,Cream Concealer,"('Home Page', 'Beauty', 'Makeup', 'Face Makeup', 'Concealer', 'Cream Concealer')",Lancome,07-31-24,12-31-49,12-26-21,12-15-24,3,3.0,34.0,0.0,08-22-24,New,Concealer Makeup,Very low,Very low,Very low,1870,0,100
887167610606,5160320671,PUBLISHED,"Beauty, Personal Care, & Hygiene",23.99,28.95,41.91,0.5,76YZAQK22G15,887167610606,UNNAV,"('UNNAV',)",Estee Lauder,09-24-24,12-31-49,10-31-23,12-17-24,0,0.0,28.0,0.0,12-16-24,New,Facial Cleansers,Very low,Medium,Very low,1200,0,0
B52,5557220164,PUBLISHED,"Beauty, Personal Care, & Hygiene",14.99,16.99,-1.0,0.5,53K35DLL9DRP,200001212291,Estee Lauder Eye Cream,"('Home Page', 'Premium Beauty', 'Featured Brands', 'Estee Lauder', 'Estee Lauder Eye Cream')",Estee Lauder,04-09-24,12-31-49,01-04-24,10-11-24,0,0.0,24.95,0.0,09-23-24,New,Eye Creams & Serums,Very low,Medium,Very low,485,0,0
KATZBURTBEESBLISTERBOXP4,984500514,PUBLISHED,"Beauty, Personal Care, & Hygiene",16.0,9.99,9.99,0.15,2YVZKLIZ0PJR,792850908611,Lip Balm & Conditioner,"('Home Page', 'Beauty', 'Skin Care', 'Lip Care', 'Lip Balm & Conditioner')",Burt's Bees,05-10-24,12-30-49,09-06-19,12-18-24,284,4.7,9.99,0.0,12-16-24,New,Lip Balms & Conditioners,Medium,Medium,Low,149,0,0
20714324759,52070103,PUBLISHED,"Beauty, Personal Care, & Hygiene",29.95,19.9,36.4,0.3,6PM1Q6K69QLI,20714324759,Premium Foundation,"('Home Page', 'Premium Beauty', 'Premium Makeup', 'Premium Face', 'Premium Foundation')",Clinique,10-10-24,12-31-49,05-21-16,12-13-24,2264,4.5,39.0,0.0,12-16-24,New,Foundation Makeup,Very low,High,Very low,115,100,0
20714994594,5404787324,PUBLISHED,"Beauty, Personal Care, & Hygiene",25.0,25.0,-1.0,0.5,14B82YBD08E7,358406529442,Clinique Makeup,"('Home Page', 'Premium Beauty', 'Featured Brands', 'Clinique', 'Clinique Makeup')",Clinique,06-06-24,12-31-49,03-27-24,11-18-24,0,0.0,40.0,0.0,12-16-24,New,Foundation Makeup,Very low,Low,Very low,3109,100,86
192333152300,5301042881,PUBLISHED,"Beauty, Personal Care, & Hygiene",35.0,35.0,-1.0,1.0,78VTXP3FFMW8,192333121580,Clinique Makeup,"('Home Page', 'Premium Beauty', 'Featured Brands', 'Clinique', 'Clinique Makeup')",Clinique,07-31-24,12-31-49,04-02-24,07-11-24,0,0.0,29.0,0.0,09-09-24,New,Makeup Palettes,Very low,Very low,Very low,538,0,100
7612491180043,811867529,PUBLISHED,"Beauty, Personal Care, & Hygiene",184.0,184.0,235.0,0.1,7J1HJB6UNVDY,7612491180043,Body Lotions,"('Home Page', 'Personal Care', 'Bath & Body', 'Body Lotions')",La Colline,12-10-24,12-31-49,08-22-21,09-12-24,0,0.0,230.0,0.0,12-16-24,New,Body Moisturizers,Very low,Very high,Very low,-1,100,100
887167610620,5042124079,PUBLISHED,"Beauty, Personal Care, & Hygiene",33.0,24.99,69.0,0.7,2EWQOBOQB9OW,887167610620,Wash-off Face Masks,"('Home Page', 'Beauty', 'Skin Care', 'Beauty Face Masks', 'Wash-off Face Masks')",Estee Lauder,09-24-24,12-31-49,06-09-23,12-18-24,200,4.4,48.0,0.0,12-16-24,New,Facial Masks,Very low,High,Very low,713,100,0
18084049303,3653360246,PUBLISHED,"Beauty, Personal Care, & Hygiene",19.0,14.45,53.0,1.0,66G7029HHZ6P,18084049303,Scalp Oils,"('Home Page', 'Beauty', 'Hair Care', 'Hair Treatments', 'Scalp Scrubs & Treatments', 'Scalp Oils')",Aveda,08-20-24,12-31-49,06-06-23,11-18-24,0,0.0,14.5,0.0,12-15-24,New,Hair Serums,Very low,Very low,Very low,614,83,0
18084814017,102201475,PUBLISHED,"Beauty, Personal Care, & Hygiene",27.59,32.32,30.48,0.67,71MTN7ZAAJPH,18084814017,Premium Body Lotions,"('Home Page', 'Premium Beauty', 'Premium Bath & Body', 'Premium Body Lotions')",Aveda,10-30-24,12-31-49,04-06-16,12-18-24,1,5.0,34.99,0.0,12-16-24,New,Body Moisturizers,Very low,High,Very low,2581,0,0
20714969035,3690401268,PUBLISHED,"Beauty, Personal Care, & Hygiene",11.99,9.5,-1.0,0.5,5PZRA5VD5DMX,20714969035,Clinique Makeup,"('Home Page', 'Premium Beauty', 'Featured Brands', 'Clinique', 'Clinique Makeup')",Clinique,09-09-24,12-31-49,07-23-23,10-31-24,2,2.0,21.49,5.25,09-09-24,New,Concealer Makeup,Very low,Medium,Very low,645,100,0
27131971740,146692910,PUBLISHED,"Beauty, Personal Care, & Hygiene",33.2,26.8,49.28,1.0,4N8AY8GLWHGJ,27131971740,Premium Foundation,"('Home Page', 'Premium Beauty', 'Premium Makeup', 'Premium Face', 'Premium Foundation')",Estee Lauder,08-28-24,12-31-49,08-19-16,06-12-24,2,5.0,52.0,0.0,12-16-24,New,Foundation Makeup,Very low,Medium,Very low,343,0,0
651986706419,829841572,PUBLISHED,"Beauty, Personal Care, & Hygiene",38.09,44.0,52.99,0.5,4B3CO0ZWG9AO,651986706419,All Makeup,"('Home Page', 'Beauty', 'Makeup', 'All Makeup')",Too Faced,08-06-24,12-31-49,03-16-22,02-11-24,2,5.0,30.0,13.6,01-08-24,New,Foundation Makeup,Very low,Medium,Very low,638,0,0
20714922351,938598629,PUBLISHED,"Beauty, Personal Care, & Hygiene",19.0,12.99,46.77,0.5,10WRK58QKK17,20714922351,Clinique Lip Stick,"('Home Page', 'Premium Beauty', 'Featured Brands', 'Clinique', 'Clinique Lip Stick')",Clinique,05-11-24,12-31-49,04-24-19,12-14-24,408,3.1,28.0,0.0,12-16-24,New,Lipsticks,Very low,Medium,Very low,272,100,0
651986002535,2480556340,PUBLISHED,"Beauty, Personal Care, & Hygiene",21.22,18.97,46.0,0.1,3LCHZ7YH4AUL,651986002535,Cream Concealer,"('Home Page', 'Beauty', 'Makeup', 'Face Makeup', 'Concealer', 'Cream Concealer')",Too Faced,06-29-24,12-31-49,01-06-23,10-12-24,0,0.0,29.0,0.0,12-16-24,New,Concealer Makeup,Very low,Medium,Very low,516,100,0
651986006588,5413250638,PUBLISHED,"Beauty, Personal Care, & Hygiene",26.55,25.55,36.0,1.0,217KS58M5TNQ,651986006588,All Makeup,"('Home Page', 'Beauty', 'Makeup', 'All Makeup')",Too Faced,06-15-24,12-31-49,10-02-24,10-12-24,0,0.0,36.0,0.0,12-16-24,New,Concealer Makeup,Very low,Low,Very low,475,100,0
887167557895,886583711,PUBLISHED,"Beauty, Personal Care, & Hygiene",49.0,59.99,146.8,0.3,3E7MJFWICC2O,887167557895,Facial Treatments,"('Home Page', 'Beauty', 'Skin Care', 'Facial Serums and Treatments', 'Facial Treatments')",Estee Lauder,07-11-24,12-31-49,10-03-22,12-17-24,1,4.0,94.0,0.0,12-15-24,New,Face Serums,Very low,Medium,Very low,1704,0,0
887167567443,5085270823,PUBLISHED,"Beauty, Personal Care, & Hygiene",35.0,30.95,56.0,1.0,7DHPVXMLLHNO,887167567443,Dermatologist Recommended Psoriasis Products,"('Home Page', 'Beauty', 'Dermatologist Recommended', 'Dermatologist Recommended Skin Concerns', 'Dermatologist Recommended Psoriasis Products')",Estee Lauder,08-27-24,12-31-49,09-28-23,08-12-24,0,0.0,39.1,0.0,12-16-24,New,Body Moisturizers,Very low,Very low,Very low,5750,100,0
KATZAURACACIAFIBATHKIT,2042706058,PUBLISHED,"Beauty, Personal Care, & Hygiene",13.49,10.99,10.99,0.55,5UX70YSWVB8N,51381889616,Bubble Baths,"('Home Page', 'Personal Care', 'Bath & Body', 'Bath & Shower', 'Bubble Baths')",Aura Cacia,10-14-24,12-31-49,07-18-23,12-13-24,0,0.0,10.51,0.0,12-16-24,New,Bath Bombs,Very low,Low,Very low,312,0,0
KATZINCELLDERMCALMBALANCEGEL,1925729195,PUBLISHED,"Beauty, Personal Care, & Hygiene",35.0,29.9,-1.0,0.23,7AX4CFF7E7IH,655255724043,Skin Care Products for Dry Skin,"('Home Page', 'Beauty', 'Skin Care', 'Skin Care Concern', 'Skin Care Products for Dry Skin')",INCELLDERM,10-19-24,12-31-49,03-11-23,11-28-24,1,5.0,27.49,0.0,12-15-24,New,Facial Moisturizers,Very low,Medium,Very low,3803,100,0
20714966973,927450330,PUBLISHED,"Beauty, Personal Care, & Hygiene",18.95,17.99,-1.0,0.5,30ZHUU6J0JR7,20714966973,Clinique Moisturiser,"('Home Page', 'Premium Beauty', 'Featured Brands', 'Clinique', 'Clinique Moisturiser')",Clinique,09-09-24,12-31-49,11-28-21,12-17-24,129,3.7,44.0,0.0,12-16-24,New,Facial Moisturizers,Very low,Medium,Very low,488,100,0
651986007493,1050699098,PUBLISHED,"Beauty, Personal Care, & Hygiene",19.0,20.75,56.0,1.0,1FFV1ADXJ3Y8,651986007493,All Makeup,"('Home Page', 'Beauty', 'Makeup', 'All Makeup')",Too Faced,07-06-24,12-31-49,09-20-22,12-16-24,10,4.0,29.7,0.0,12-15-24,New,Eye Shadow,Very low,Medium,Very low,145,0,0
651986410552,5450986588,PUBLISHED,"Beauty, Personal Care, & Hygiene",18.97,19.95,-1.0,0.5,2O3HQBHO2PY1,200001154263,Face Makeup Palette,"('Home Page', 'Beauty', 'Makeup', 'Makeup Sets', 'Makeup Palettes', 'Face Makeup Palette')",Too Faced,11-06-24,12-31-49,09-04-24,11-12-24,0,0.0,20.93,0.0,05-17-24,New,Makeup Palettes,Very low,Very low,Very low,254,100,29
716170264868,2134081407,PUBLISHED,"Beauty, Personal Care, & Hygiene",31.49,31.49,-1.0,0.5,0WUJ0PFHGD95,716170264868,Bobbi Brown,"('Home Page', 'Premium Beauty', 'Featured Brands', 'Bobbi Brown')",Bobbi Brown,10-29-24,12-31-49,07-23-23,10-29-24,0,0.0,33.0,0.0,11-23-24,New,Concealer Makeup,Very low,Very low,Very low,1250,100,100
887167167629,152719783,PUBLISHED,"Beauty, Personal Care, & Hygiene",19.99,20.0,113.27,0.5,1CQU4A70DSCL,887167167629,Premium Face Masks,"('Home Page', 'Premium Beauty', 'Premium Skincare', 'Premium Face Masks')",Estee Lauder,08-26-24,12-31-49,07-12-16,12-18-24,0,0.0,84.15,0.0,12-15-24,New,Facial Masks,Very low,High,Very low,226,100,0
C23,5321838138,PUBLISHED,"Beauty, Personal Care, & Hygiene",24.99,19.94,0.0,0.5,2ZKJIX7YTUCI,651986006496,All Makeup,"('Home Page', 'Beauty', 'Makeup', 'All Makeup')",Too Faced,08-08-24,12-31-49,10-02-24,12-14-24,3,5.0,36.0,0.0,12-16-24,New,Concealer Makeup,Low,Medium,Very low,118,100,0
KATZAURABATHTENGERIN&GRAPFUIT14O,24820579,PUBLISHED,Health & Beauty,18.15,16.49,25.65,1.1,2ZGZV0P7BRNS,51381885854,Bubble Baths,"('Home Page', 'Personal Care', 'Bath & Body', 'Bath & Shower', 'Bubble Baths')",Aura Cacia,10-14-24,12-31-49,01-09-15,05-11-24,0,0.0,20.17,0.0,12-16-24,New,Bubble Bath,Very low,Very low,Very low,-1,100,0
KATZINCELLDERMSNOWCLEANSEREX,5155497116,PUBLISHED,"Beauty, Personal Care, & Hygiene",25.0,28.0,-1.0,0.3,75P0KXYFBU04,715450313821,Dermatologist Recommended Face Cleansers,"('Home Page', 'Beauty', 'Dermatologist Recommended', 'Dermatologist Recommended Face Cleansers')",INCELLDERM,10-14-24,12-31-49,11-14-23,11-18-24,1,5.0,32.5,0.0,11-12-24,New,Facial Cleansers,Very low,High,Very low,1334,62,29
22548429211,997890123,PUBLISHED,"Beauty, Personal Care, & Hygiene",24.99,19.99,38.0,1.0,6ONBVOLR12VC,22548429211,Lab Series,"('Home Page', 'Premium Beauty', 'Featured Brands', 'Lab Series')",Lab Series,07-31-24,12-31-49,06-01-22,12-17-24,0,0.0,34.16,0.0,08-18-24,New,Facial Cleansers,Very low,Very low,Very low,-1,100,0
22548430026,890095601,PUBLISHED,"Beauty, Personal Care, & Hygiene",24.38,19.5,72.37,0.5,75EBTAH7E3ER,22548430026,Lab Series,"('Home Page', 'Premium Beauty', 'Featured Brands', 'Lab Series')",Lab Series,07-31-24,12-31-49,06-01-22,12-14-24,0,0.0,32.0,0.0,12-15-24,New,Facial Cleansers,Very low,Very low,Very low,3156,100,0
3145891567229,985331331,PUBLISHED,"Beauty, Personal Care, & Hygiene",49.0,47.06,36.0,0.5,11VBACS6G2HO,3145891567229,Premium Lip Gloss,"('Home Page', 'Premium Beauty', 'Premium Makeup', 'Premium Lips', 'Premium Lip Gloss')",CHANEL,11-20-24,12-31-49,08-11-17,10-12-24,0,0.0,96.52,0.0,12-16-24,New,Lip Glosses,Very low,Low,Very low,893,27,0
887167461017,916423272,PUBLISHED,"Beauty, Personal Care, & Hygiene",27.99,24.99,-1.0,0.5,6T7ST01N9UCG,220903806022,Premium Concealer,"('Home Page', 'Premium Beauty', 'Premium Makeup', 'Premium Face', 'Premium Concealer')",Estee Lauder,07-31-24,12-31-49,11-21-18,12-16-24,0,0.0,32.0,0.0,04-22-24,New,Concealer Makeup,Very low,Medium,Very low,1904,100,0
18084005149,446219854,PUBLISHED,"Beauty, Personal Care, & Hygiene",23.0,16.15,78.9,0.67,6KKK6HGOFF1R,18084005149,Premium Body Lotions,"('Home Page', 'Premium Beauty', 'Premium Bath & Body', 'Premium Body Lotions')",Aveda,10-30-24,12-31-49,03-05-19,07-12-24,1,1.0,23.7,0.0,12-16-24,New,Body Moisturizers,Very low,Low,Very low,2008,100,0
20714777784,220414602,PUBLISHED,Health & Beauty Electronics,47.95,36.5,65.87,1.0,6FSLN05KBLBB,20714777784,Premium Face Treatments and Serums,"('Home Page', 'Premium Beauty', 'Premium Skincare', 'Premium Face Treatments and Serums')",Clinique,04-09-24,12-31-49,11-21-17,11-16-24,0,0.0,56.05,0.0,10-30-24,New,Facial Moisturizers,Very low,Medium,Very low,1573,81,0
192333180457,5503767570,PUBLISHED,"Beauty, Personal Care, & Hygiene",17.0,11.99,-1.0,0.5,4R5LH70R86S4,200001232169,Clinique Makeup,"('Home Page', 'Premium Beauty', 'Featured Brands', 'Clinique', 'Clinique Makeup')",Clinique,10-10-24,12-31-49,03-18-24,12-17-24,0,0.0,20.04,0.0,09-09-24,New,Makeup Sets,Very low,Medium,Very low,1456,100,0
887167679061,5036694941,PUBLISHED,"Beauty, Personal Care, & Hygiene",32.0,26.99,-1.0,1.0,4SEGT0UT9ZTG,887167679061,All Body Wash,"('Home Page', 'Personal Care', 'Bath & Body', 'Body Wash', 'All Body Wash')",Estee Lauder,09-09-24,12-31-49,09-14-23,12-14-24,1,5.0,34.6,0.0,09-21-24,New,Body Washes & Shower Gels,Very low,High,Very low,2346,26,0
887167491540,316868605,PUBLISHED,"Beauty, Personal Care, & Hygiene",26.49,19.99,67.25,1.0,5UBNL5QBKIQT,887167491540,All Makeup,"('Home Page', 'Beauty', 'Makeup', 'All Makeup')",Estee Lauder,09-24-24,12-31-49,11-05-21,12-15-24,0,0.0,52.0,0.0,12-16-24,New,Highlighter Makeup,Very low,Medium,Very low,189,100,0
KATZINCELLDERMAQUASUNSCREEN,5523976948,PUBLISHED,"Beauty, Personal Care, & Hygiene",35.0,29.99,-1.0,0.13,4G9T6NG77JX1,8809653321393,SPF 30+,"('Home Page', 'Beauty', 'Skin Care', 'Facial Sunscreen', 'SPF 30+')",INCELLDERM,10-14-24,12-31-49,04-25-24,11-24-24,0,0.0,30.99,0.0,12-15-24,New,Sunscreens,Very low,Medium,Very low,886,100,0
651986005796,3709954028,PUBLISHED,"Beauty, Personal Care, & Hygiene",20.95,21.0,-1.0,0.5,283PU28B2UHW,651986005796,Lipstick,"('Home Page', 'Beauty', 'Makeup', 'Lip Makeup', 'Lipstick')",Too Faced,08-22-24,12-31-49,12-07-23,12-14-24,0,0.0,29.0,0.0,12-15-24,New,Lipsticks,Very low,High,Very low,911,100,0
651986504541,826618646,PUBLISHED,"Beauty, Personal Care, & Hygiene",16.1,15.0,-1.0,0.5,45GS0OPZVGIB,651986504541,All Lip Gloss,"('Home Page', 'Beauty', 'Makeup', 'Lip Makeup', 'Lip Gloss', 'All Lip Gloss')",Too Faced,08-20-24,12-31-49,04-11-21,12-15-24,22,4.5,28.0,0.0,12-16-24,New,Lip Glosses,Very low,High,Very low,187,100,0
A53,5409322683,PUBLISHED,"Beauty, Personal Care, & Hygiene",25.99,25.12,36.0,0.5,59E9SU00QLEW,651986006427,Liquid Concealer,"('Home Page', 'Beauty', 'Makeup', 'Face Makeup', 'Concealer', 'Liquid Concealer')",Too Faced,08-08-24,12-31-49,10-02-24,10-12-24,0,0.0,36.0,0.0,12-15-24,New,Concealer Makeup,Very low,Low,Very low,488,93,0
20714055189,887134098,PUBLISHED,"Beauty, Personal Care, & Hygiene",27.25,34.0,33.0,0.5,3KKS5RA73MI1,20714055189,Premium Blush,"('Home Page', 'Premium Beauty', 'Premium Makeup', 'Premium Face', 'Premium Blush')",Clinique,08-26-24,12-31-49,02-21-20,11-19-24,0,0.0,38.5,0.0,09-09-24,New,Blush,Very low,Medium,Very low,494,0,0
20714394790,199161562,PUBLISHED,Health & Beauty Electronics,19.99,21.5,55.0,0.3,6SQLARBCTTOW,20714394790,Premium Foundation,"('Home Page', 'Premium Beauty', 'Premium Makeup', 'Premium Face', 'Premium Foundation')",Clinique,10-10-24,12-31-49,06-06-16,11-12-24,1088,4.4,26.0,0.0,08-09-24,New,Foundation Makeup,Very low,Low,Very low,2189,0,0
651986005819,5404212547,PUBLISHED,"Beauty, Personal Care, & Hygiene",15.0,10.25,-1.0,0.5,372NBM0QJ59U,651986005819,Lipstick,"('Home Page', 'Beauty', 'Makeup', 'Lip Makeup', 'Lipstick')",Too Faced,08-22-24,12-31-49,10-02-24,12-17-24,1,2.0,29.0,0.0,12-16-24,New,Lipsticks,Very low,Low,Very low,3706,100,0
71334235472,852903176,PUBLISHED,"Beauty, Personal Care, & Hygiene",21.25,19.99,134.8,0.5,3PFIP12Z1ZFQ,717334235472,Prep Your Skin for the Gym,"('Home Page', 'Health and Medicine', 'Sports Medicine & Injury Recovery Solution', 'Optimize Performance', 'Look Good', ' Feel Good', 'Prep Your Skin for the Gym')",Origins,06-06-24,12-31-49,05-08-20,11-22-24,0,0.0,47.99,0.0,12-16-24,New,Facial Moisturizers,Very low,Medium,Very low,5858,100,0
716170260594,5748003078,PUBLISHED,"Beauty, Personal Care, & Hygiene",35.0,35.0,-1.0,0.5,4KRR0ZHP12GO,716170260594,Bobbi Brown,"('Home Page', 'Premium Beauty', 'Featured Brands', 'Bobbi Brown')",Bobbi Brown,10-29-24,12-31-49,04-05-24,12-17-24,0,0.0,20.0,0.0,12-16-24,New,Lipsticks,Very low,Very low,Very low,-1,0,0
716170295664,5757413700,PUBLISHED,"Beauty, Personal Care, & Hygiene",18.0,18.0,-1.0,0.5,2R2JEDHRT2U8,716170295664,Bobbi Brown,"('Home Page', 'Premium Beauty', 'Featured Brands', 'Bobbi Brown')",Bobbi Brown,10-29-24,12-31-49,04-05-24,10-29-24,0,0.0,16.5,0.0,12-14-24,New,Concealer Makeup,Very low,Very low,Very low,-1,100,100
